Mean-d1,Mean-d2,Mean-d3,Mean-d4,Mean-d5,Mean-d6,Mean-d7,Mean-d8,Mean-A8,Std-d1,Std-d2,Std-d3,Std-d4,Std-d5,Std-d6,Std-d7,Std-d8,Std-A8,Rms-d1,Rms-d2,Rms-d3,Rms-d4,Rms-d5,Rms-d6,Rms-d7,Rms-d8,Rms-A8,Range-d1,Range-d2,Range-d3,Range-d4,Range-d5,Range-d6,Range-d7,Range-d8,Range-A8,Energy-d1,Energy-d2,Energy-d3,Energy-d4,Energy-d5,Energy-d6,Energy-d7,Energy-d8,Energy-A8,Kurtosis-d1,Kurtosis-d2,Kurtosis-d3,Kurtosis-d4,Kurtosis-d5,Kurtosis-d6,Kurtosis-d7,Kurtosis-d8,Kurtosis-A8,Skewness-d1,Skewness-d2,Skewness-d3,Skewness-d4,Skewness-d5,Skewness-d6,Skewness-d7,Skewness-d8,Skewness-A8,Entropy-d1,Entropy-d2,Entropy-d3,Entropy-d4,Entropy-d5,Entropy-d6,Entropy-d7,Entropy-d8,Entropy-A8,label
-3.40347263785216e-08,3.39480599554399e-05,0.000209629793325348,0.00112803219979202,0.00734042114931036,0.00209192197340528,-0.0800687692999747,0.426148325469334,-0.184216550658383,0.000804376969406254,0.00269109173577127,0.0147857653362383,0.080882528372006,0.415314946388293,1.91918114460948,6.1803366364678,4.01402265216575,2.29729533172583,0.00080417605168462,0.00268996276580554,0.0147725185902174,0.0807297689884053,0.413741737104054,1.9043621401796,6.08929747055768,3.92413661134595,2.24015702048285,0.0343298485573143,0.0470360244649763,0.187417831369562,0.68405884716727,1.77561531084443,5.86501674937218,18.668420901542,12.3716117537157,9.88070535298979,0.00129469164245033,0.00725037148078305,0.109550107360156,1.64235849143216,21.7401425777788,235.728685461713,1260.70448528797,277.179266601102,277.179266601102,298.909631027132,32.2417319039118,18.3320798613758,5.13891666331327,1.97364678282466,1.7539985133931,1.66515735189291,1.80212191229806,6.84359987255995,-3.26465706664928,2.30090067103089,1.67459751049428,0.557743182851798,0.143995678668393,-0.00223617384973243,-0.151003071038725,-0.0345031408005189,-1.83450301028537,0.0185946650635107,0.888672124008297,1.85900163564861,3.14091435741989,3.79183429307138,1.8607227218263,1.1613784794487,1.25162916738782,1.97493750120193,Interruption
-3.4154981304489e-08,3.49803132519966e-05,0.000210751778848315,0.00164344336608768,0.0076488863348722,-0.016029197720741,-0.100442482784421,0.0381654100776455,-0.18409999286045,0.00080967456050135,0.00265900787569211,0.0144168960838907,0.0780350706016713,0.40509487355217,1.91761058383581,6.04436904835123,3.70241974721521,2.30488115975295,0.000809472319540109,0.00265791088918455,0.0144040713470582,0.0778974234330591,0.403569351459491,1.90287007222885,5.95566493274364,3.59830764628125,2.2474946825127,0.0343298485573143,0.0456224774921524,0.183876989942876,0.570616205304739,1.77561531084443,5.92655579649828,18.6452232985435,12.4169785071048,9.88070535298979,0.00131180136307549,0.00707861927543549,0.104153590228313,1.52913816153234,20.6842641225541,235.359443265976,1205.97812289782,233.06072251115,233.06072251115,307.312928714251,34.2576768455138,20.0788819947766,5.50551609770826,2.09426405203929,1.75742305130311,1.78713872947928,2.20153876941454,6.79604507108402,-3.06928717360537,2.48222718307772,1.80601776616648,0.722304925911045,0.157214776216011,-0.0458343607947853,0.0418564436338796,0.0789239710745589,-1.78066811942877,0.0175956640645097,0.864755702694938,1.80242908304622,3.00210737791833,3.68407917984444,1.8607227218263,1.62885741074769,1.7233083338141,2.19161164175138,Interruption
0.0175956640645097,0.86675171067897,1.8040654045014,3.07119499651882,3.81290891761738,1.9294151208852,1.47599704095439,1.13496997460394,1.49321336436542,0.000806458232475116,0.00264965895137734,0.0144300058547583,0.0781703739988975,0.406826887770159,1.90408807991423,5.96136529624682,3.85158591634421,2.38848567846537,0.000806256794892418,0.00264856744096397,0.0144171666314518,0.0780174984844218,0.405267244348867,1.88938656828077,5.87309035153286,3.82055108097315,2.32848923235046,0.0343298485573143,0.0456224774921524,0.184414109400243,0.686620600609425,1.82937846658335,5.8584847805964,18.6452232985435,12.4169785071048,9.88070535298979,0.00130140013865901,0.00702893930831309,0.104343056226881,1.53385597758122,20.8586754964498,232.035804285986,1172.76846942713,262.738990121852,262.738990121852,307.339835364649,34.4160184890451,20.0418479393718,5.56665475809598,2.08041243086199,1.76738195815273,1.81784165529243,2.26361341820474,5.94986345393405,-3.11638032939206,2.47337373863262,1.80004605744244,0.549775884058164,0.12733129931818,-0.113926543864256,-0.0182011703258858,0.454868850527908,-1.61073363108809,0.0175956640645097,0.86675171067897,1.8040654045014,3.07119499651882,3.81290891761738,1.9294151208852,1.47599704095439,1.13496997460394,1.49321336436542,Interruption
-1.63702165703651e-06,3.58088872336155e-05,0.000214101990349607,0.00165546889677648,0.00343983153350059,0.00710837659039682,-0.183469038938387,-0.734634747170476,-0.184233908539764,0.000912876258113691,0.00263430117827014,0.0144350411892764,0.0780456234351197,0.403964600136201,1.88472667826583,5.9879198020629,3.76239006366041,2.45856303284518,0.000912649706728449,0.00263322981961794,0.0144222457783845,0.0779082075661033,0.40238574833257,1.87018609563219,5.90205728724761,3.72945654858962,2.39638623260855,0.0384313977849763,0.0456224774921524,0.184888309634621,0.570616205304739,1.85337696342031,5.8584847805964,18.6452232985435,12.4169785071048,11.4789935555133,0.00166752483335743,0.006947767081491,0.104416588992649,1.52956157915309,20.5631148885676,227.343742099239,1184.36552754639,250.359230660724,250.359230660724,340.652573356418,34.8910413135236,20.0299962536486,5.49708129865704,2.12505885120986,1.80439093441491,1.76896164940449,2.33792702946635,5.68914702687049,-4.70654381532263,2.49796516240734,1.79858221317264,0.717352826321491,0.129941061209032,-0.125371485967382,-0.0118906942342827,0.544195899020639,-1.23788678663234,0.0175956640645097,0.86675171067897,1.80651975211637,3.09784688445501,3.72125411314086,2.05148326518199,1.47599704095439,1.13496997460394,1.4627552262645,Interruption
-3.39144584118379e-08,3.49796875453301e-05,0.000210747210194585,0.000615982151196644,0.00515973369259751,0.00870852623063714,0.035053599914448,0.0835727016495318,-0.184221346511613,0.000800269402752218,0.00263913395862386,0.0144614162421028,0.0781783976162639,0.402370963497064,1.86838046031287,6.05777488363572,3.73771278774288,2.33775637308267,0.000800069511023107,0.00263804861674353,0.0144485423274946,0.0780255590675408,0.400816907241937,1.85397304911348,5.96812805293579,3.6333651845581,2.27934758817928,0.0343298485573143,0.0470360244649763,0.187417831369562,0.68405884716727,1.77561531084443,5.8584847805964,18.668420901542,11.9614490204494,9.88070535298979,0.00128150266738244,0.00697321910531108,0.10479770844548,1.53417294268618,20.4030825276359,223.419044344545,1211.03078351213,237.62416615846,237.62416615846,307.46504817596,34.8118607151479,19.9519861466709,5.55296214447908,2.11061892768302,1.85025333907743,1.7706031762657,1.97530950494298,6.45885618762891,-3.2100449780728,2.44605872573436,1.78620541558233,0.555442261430299,0.157571946893192,-0.0626857175422969,-0.18534870588822,0.00776163767556426,-1.7996421069203,0.0185946650635107,0.86675171067897,1.80651975211637,3.07391595783136,3.68975805014873,2.05148326518199,1.47599704095439,1.23266025681582,1.97493750120193,Interruption
-3.3834291987313e-08,3.497941617596e-05,0.000210745619295875,0.00162990531096595,0.00769466822454762,0.000250153619816572,-0.207415957600937,0.376577670343289,-0.184224543260505,0.00079729904677963,0.00263799092644574,0.0144797043264563,0.0780295109946661,0.405272349136473,1.86484425983389,5.93116124456718,4.13518232484351,2.25584366335579,0.000797099896989598,0.00263690625196458,0.0144668102232364,0.0778915916391471,0.403746965123748,1.85044371945824,5.84696743746085,4.03628027305181,2.2000128415238,0.0343298485573143,0.0477699977728257,0.188919007911523,0.575983834071323,1.77561531084443,5.86501674937218,18.668420901542,13.554482815452,9.88070535298979,0.00127200722805322,0.00696718113081316,0.105062876213638,1.52890921211607,20.7024747045229,222.56922732736,1162.35895930073,293.24805196729,293.24805196729,307.56140374986,34.9682710626509,19.8997867996248,5.48107501429025,2.09260139571773,1.86095488714223,1.78892227549098,1.95145976705098,7.3428352621304,-3.25651605416879,2.42775541951222,1.7783507901048,0.708989454495257,0.157051495577434,0.0485931909744369,-0.138384047816783,0.164897493980951,-1.94086951572301,0.0185946650635107,0.86675171067897,1.80651975211637,3.11177456304361,3.80758232456744,2.10077446169651,1.32010321668024,1.49321336436542,1.97493750120193,Interruption
-3.40347133378004e-08,3.60119408418867e-05,0.000211869195717552,0.0011313933174923,0.00546819887815936,-0.00941259346350913,0.0146798864300013,-0.304410213742157,-0.184104788713679,0.000802502071567649,0.00260107879635611,0.0141001690968403,0.0773201112778943,0.39787034262063,1.85221355189797,5.83436617037262,3.65783320386037,2.34723753874409,0.000802301622162388,0.00260002993406712,0.014087711374098,0.0771748394938173,0.396338551832657,1.83793463295888,5.7479450831883,3.56778505916819,2.28852222325543,0.0343298485573143,0.0456224774921524,0.184414109400243,0.686620600609425,1.82937846658335,5.92655579649828,18.6452232985435,12.4169785071048,9.88070535298979,0.00128866316163465,0.00677367596936117,0.0996287331034643,1.50090087442591,19.9496994539386,219.570241476929,1123.32167109785,229.123624111628,229.123624111628,316.108011628748,37.3301506118695,21.9009468618861,6.0666961414929,2.21593941125306,1.87687636877456,1.87032974903565,2.41546842312177,6.35440433380484,-3.04890106969474,2.66030458421844,1.9267728758645,0.6478775504959,0.152738340986328,-0.0999839098634375,0.0296611267126616,0.25607611008351,-1.64993464085973,0.0175956640645097,0.841141116342316,1.7386276500294,2.97350088009082,3.7484502379192,1.92125240458462,1.7784505380177,1.67942936681396,1.7233083338141,Interruption
-3.24012826132955e-06,3.76696788235182e-05,0.000218573940619692,0.00113039856279039,0.00560201418647954,0.00371311856320437,-0.163494825446245,-0.528057260324693,-0.184252333360366,0.000876047010359166,0.0025869810567541,0.0141079436402788,0.0751387245167619,0.395971283633613,1.83795420125668,5.79074854941679,3.69079107521629,2.49310999092622,0.00087583418348112,0.00258596420701152,0.0140955796654895,0.0749980109326976,0.394449042902822,1.82376507221022,5.70729720758774,3.62546670864214,2.42986324328061,0.0359302120314268,0.0456224774921524,0.184888309634621,0.570616205304739,1.85337696342031,5.8584847805964,18.6452232985435,12.4169785071048,11.4789935555133,0.00153570520494199,0.00670058530170462,0.0997400537852934,1.41742481425298,19.7599360257629,216.197737509907,1107.49020813512,236.592159398505,236.592159398505,352.688149451932,37.7079572617354,21.8734962013026,5.97268592322014,2.23063520514598,1.89835899965245,1.94017526740811,2.29774460215175,5.41750159070105,-7.33487278056454,2.68053058784535,1.92474854427034,0.72415793729345,0.137061839098297,-0.148408634627786,-0.0163158718855532,0.468727932044229,-1.21168394457649,0.0175956640645097,0.843137124326348,1.74024193860363,3.00565441359127,3.72675821034311,2.02071403441275,1.62885741074769,1.41084787480636,1.4627552262645,Interruption
1.56935250602149e-06,3.518234923774e-05,0.000208511605215229,0.00113767574722868,0.00566311244842597,0.0102738247129787,-0.0383409398992241,-0.302644030752748,-0.184209316275525,0.000832675953456023,0.00258458252032356,0.0141270036101356,0.0772657113079575,0.388970417989055,1.82269567641791,5.86030751677872,3.6832394700702,2.27875716901885,0.000832469445708218,0.00258353205296979,0.0141144661197395,0.077120645828153,0.387477398293396,1.80864977555978,5.77361065347911,3.5922368632025,2.2222020772783,0.0368310343108638,0.0470360244649763,0.187417831369562,0.68405884716727,1.77561531084443,5.8584847805964,18.6452232985435,11.9614490204494,9.88070535298979,0.00138739676683157,0.00668798714445975,0.100007513230327,1.49879369126375,19.0676192419038,212.628910691108,1133.37571925089,232.274982264316,232.274982264316,326.547206549181,37.820042265747,21.8175696657855,6.05594856651191,2.30038520007421,1.93522082668425,1.82925189451558,2.13488209510535,7.06205944019008,-0.314304649875887,2.61133449582608,1.91150192535789,0.650836994951184,0.169082133331664,-0.117359663164261,-0.11564068453566,0.19450017565818,-1.88290377702951,0.0175956640645097,0.843137124326348,1.74272165039765,3.03269486052089,3.70550608164479,2.14177295336147,1.47599704095439,1.19417373425691,1.97493750120193,Interruption
-3.37140240206244e-08,3.60110437658502e-05,0.000211863036165113,0.00111785526237058,0.00551398076783478,0.00686675787704844,-0.0922935883865145,0.0340020465234869,-0.184229339113735,0.000793154826037048,0.00258496563210391,0.0141483404691852,0.0752263189319365,0.391998879861775,1.81252810886199,5.80594168465518,3.8631414559203,2.29660584165068,0.000792956711395091,0.00258392635431665,0.0141358292266928,0.0750852336678834,0.39049145951704,1.79854465187056,5.7206675297579,3.75445263763701,2.23949027870423,0.0343298485573143,0.0477699977728257,0.188919007911523,0.575983834071323,1.77561531084443,5.8584847805964,18.668420901542,13.554482815452,9.88070535298979,0.00125881825298533,0.00669002875534119,0.100310477298963,1.42072366337009,19.36541465438,210.259586210192,1112.6852575249,253.726462948671,253.726462948671,316.497315709919,37.8782421242867,21.7422691307207,5.95956941387041,2.24709602935027,1.96859910245717,1.90909479211856,2.27024747529883,6.9174893775795,-3.19983380906493,2.58733294162279,1.90241246598195,0.72130717145743,0.172005322367251,-0.012572101649599,-0.173484785802006,0.260023005466333,-1.90096655519803,0.0185946650635107,0.843137124326348,1.7514362486462,3.0323097791792,3.70550608164479,2.28835823217571,1.62885741074769,1.4627552262645,1.97493750120193,Interruption
-4.84254184201498e-06,3.84974644664253e-05,0.00022192025587609,0.00111265228998379,0.00545499199956356,-0.00651527142001265,-0.120330686556415,-0.0907579271588925,-0.184280876725166,0.000911945033522395,0.00257619155877036,0.0141605232696246,0.0772372921822483,0.398117776587023,1.8157187059836,5.85120853301104,3.74626395597591,2.24412265348429,0.00091173010694615,0.00257519348522288,0.0141481526993199,0.0770919210141679,0.396584804401623,1.80170928245746,5.76577494642027,3.64184521070716,2.18866702423418,0.0391380468778383,0.0466350105138583,0.188877999447202,0.686510880309269,1.84491029754261,5.86501674937218,18.668420901542,12.3728790820424,9.88070535298979,0.0016641660793999,0.00664488472930704,0.100485452851244,1.49767739998498,19.9744973994488,211.00016200207,1130.3014649141,238.734657697512,238.734657697512,401.02174989929,38.1923777614867,21.6844733590147,6.05305910138193,2.21759342506538,1.9579409618019,1.84991183204998,2.12611164216002,7.49342122106094,-9.91237255478205,2.63392333159134,1.9015521352,0.64144623293124,0.150910186046328,0.109455477655828,-0.211724076256214,0.204504172135781,-1.9767949371389,0.0185946650635107,0.843137124326348,1.74172620427158,3.04218041419376,3.82271295303341,2.08876228444477,1.48148169612893,1.19417373425691,2.19161164175138,Interruption
-1.65429633009305e-06,3.48080999421779e-05,0.000213046234943474,0.00112171934788944,0.00716211382375436,-0.0176997249067799,-0.0264372580566662,0.431410611088676,-0.184111057423098,0.000855628588970816,0.0027158576714676,0.0147276654492304,0.0811054414131414,0.415440540373121,1.97307299854025,6.13490348144818,4.04052419833478,2.31397433631201,0.000855416468454905,0.00271472527798311,0.0147145315366567,0.0809521299222325,0.413863691869014,1.95791669069804,6.04406881737953,3.9503113845695,2.25630298351158,0.0343298485573143,0.0459658619546864,0.183876989942876,0.693385655325658,1.77561531084443,5.93435224653306,18.6452232985435,13.0955284176619,9.88070535298979,0.00146493814367673,0.00738447280159034,0.108691754048319,1.6514183294144,21.7529607418262,249.173454901407,1242.04610755347,280.88928063107,280.88928063107,309.555532152157,31.6132609004737,18.4769236064718,5.18471745905965,1.97244640985859,1.66515283142512,1.69710596740512,1.99183453810071,6.69526070849657,-5.00553826497395,2.32427422455991,1.69766676577053,0.551743685363116,0.144408584768985,0.000528671629136851,0.0228283970414387,0.0661771246052064,-1.74913805375762,0.0175956640645097,0.886676116024265,1.86325492788812,3.07322671701251,3.74294614071695,1.76845849062635,1.47599704095439,1.49321336436542,1.7233083338141,Interruption
-3.41933838455455e-08,3.39702290566036e-05,0.000209656413593938,0.00112122759328108,0.00826153428148754,-0.00944699162874327,-0.139045655354614,-0.424852560334788,-0.184210223969206,0.000816067914985792,0.00270802141242467,0.0147438495666535,0.0788965244070121,0.41396464268455,1.96786183795814,6.16563250395978,3.93673410125693,2.34721273893941,0.000815864077079191,0.00270688293136727,0.0147306491973742,0.0787478106163706,0.412414396023222,1.95268861836105,6.07587597979646,3.84933526795646,2.28850668474659,0.0343298485573143,0.0456224774921524,0.183876989942876,0.570616205304739,1.77561531084443,5.8584847805964,18.6452232985435,12.4169785071048,9.88070535298979,0.0013325996529211,0.00734186963453571,0.108929996939602,1.56270685457169,21.6008755239942,247.844534617991,1255.1531433435,266.712876092401,266.712876092401,298.821637748594,31.6495234711274,18.4353146491091,5.04490719212449,1.97146723090034,1.66020437183527,1.73572023513457,1.96828302399476,6.34366098323859,-3.09939894182309,2.31075662383923,1.69053576909112,0.623759357761659,0.132080625712937,-0.0624266460746875,0.00150709981061982,0.271435606866369,-1.73277131944782,0.0175956640645097,0.888672124008297,1.86491085077238,3.07262305763418,3.76419826941526,1.86792012045449,1.32010321668024,1.19417373425691,1.97493750120193,Interruption
1.58590956075377e-06,3.31323370144855e-05,0.000206266569315187,0.00113438493430748,0.00387294974958847,0.00067025867972757,-0.0428959400984145,-0.979786230060011,-0.184196451539019,0.000849369127697972,0.00269713067657286,0.01475437411871,0.081030540738056,0.414678321530242,1.94918622335763,6.15125351995976,3.89520688694607,2.37798172330895,0.000849158451993272,0.00269598806458184,0.0147411143749472,0.080877561846054,0.413060660458033,1.93413448316921,6.06027061544379,3.91020376554143,2.31831188928886,0.0370164603437851,0.0456790208412397,0.184877386181897,0.689107511717037,1.83613587173719,5.8584847805964,18.6452232985435,12.4169785071048,9.88070535298979,0.0014435822933364,0.00728288834765646,0.109084827413669,1.6483773625609,21.6686268706894,243.156952933975,1248.71391770199,275.214482784979,275.214482784979,310.403164724757,31.9183423332228,18.4141769896128,5.16879765668237,1.98866003584414,1.68584662759344,1.66770879197828,2.34832788581781,6.04194293555229,-0.383788287807883,2.30767518269419,1.68533392704914,0.557010248208805,0.120842828783832,-0.0950948414043696,-0.0176119313063283,0.553268210263735,-1.63037136086573,0.0185946650635107,0.888672124008297,1.86734236723158,3.1454589884823,3.77994630091132,1.86792012045449,1.32010321668024,0.852405178649479,1.49321336436542,Interruption
-3.27403528662227e-06,3.56453957551821e-05,0.00021643171182899,0.00113387146311181,0.00290875318236832,0.00568140281815938,-0.110337777959621,-0.349524284656794,-0.184246382741142,0.000887101532480234,0.00268893048636599,0.0147671659187223,0.0789697712095862,0.416953242592769,1.92865423686118,6.18262258418742,3.85800341152402,2.51974689141243,0.000886885994225219,0.00268782474120191,0.0147540377924661,0.0788210854132258,0.415318636307902,1.91376936426991,6.09202240414601,3.76556212091748,2.45567546576929,0.0361492663184973,0.0456224774921524,0.185355933873973,0.571411076477355,1.85881887565758,5.8584847805964,18.668420901542,12.4169785071048,11.500951677943,0.00157470666703922,0.00723885064309597,0.109276178853122,1.5656164034412,21.9061753474113,238.063356675174,1261.83305706898,255.230245556794,255.230245556794,339.756153061829,32.1835019185188,18.3767943036598,5.03573056101488,1.96257684132364,1.73138157417148,1.70353536014673,2.00116261351238,5.22913494873084,-7.37368458944939,2.34328076991495,1.68368549102571,0.62169749500643,0.123255825885339,-0.0748319621612343,-0.0836100734744028,0.342853556315929,-1.19203790250176,0.0175956640645097,0.888672124008297,1.86734236723158,3.11982605298984,3.70550608164479,1.96018435165443,1.47599704095439,1.19417373425691,1.7233083338141,Interruption
-3.4031350530014e-08,3.39697757948294e-05,0.00020965330138323,0.00112806790846515,0.00735907911581326,0.00219391872419735,-0.0800161983472519,0.433195385477973,-0.184216685275068,0.000806681647119061,0.00269224618775761,0.0147909296547704,0.0809393237812199,0.415379076423452,1.91880426006524,6.17859042710958,4.01702348853119,2.29853778233259,0.000806480153729497,0.00269111682375025,0.0147776775766371,0.0807864465650808,0.413805935498207,1.9039882810063,6.0875765899396,3.92780663547299,2.24136038916578,0.0343298485573143,0.0471625481693341,0.187911437871587,0.686511592857037,1.77561531084443,5.86501674937218,18.668420901542,12.3956689005525,9.88070535298979,0.00130212129719582,0.00725659397858976,0.10962663678864,1.64466538705039,21.7468897362004,235.636139323607,1259.99201710494,277.697969381982,277.697969381982,298.601980961123,32.2150914520028,18.3208949156816,5.15135143209997,1.97435196628587,1.75526961813773,1.66605516754571,1.80120347322048,6.83001789960619,-3.23061940773171,2.29754699682364,1.67252731858182,0.556423314566934,0.144688155023637,-0.00243822264120988,-0.151311832630329,-0.0373335753812108,-1.83122468634004,0.0185946650635107,0.888672124008297,1.85900163564861,3.14091435741989,3.79183429307138,1.8607227218263,1.1613784794487,1.25162916738782,1.97493750120193,Interruption
-3.41528712973033e-08,3.50128949155606e-05,0.000210787097280124,0.00164890445545865,0.00767079130332838,-0.0161179495983083,-0.10060437197364,0.041128439397951,-0.184098900552946,0.000812188857383624,0.0026606000150374,0.0144207918473184,0.0780727839159496,0.405177163401342,1.91757727623913,6.04304928685703,3.70279004459125,2.30746231350815,0.000811985988395354,0.00265950252485565,0.0144079633284783,0.0779351688226518,0.403651717649215,1.90283777271158,5.9543676423774,3.59870013428461,2.2499946033732,0.0343298485573143,0.0456224774921524,0.183876989942876,0.570616205304739,1.77561531084443,5.92782027775728,18.6452232985435,12.4169785071048,9.88070535298979,0.00131996113319146,0.00708709958707301,0.104209882451937,1.53062041593264,20.6927080634675,235.351453301768,1205.45279670009,233.111567817001,233.111567817001,307.217957648212,34.2268114255087,20.067073087135,5.51235412319954,2.09471024392877,1.75765108222753,1.78840714817417,2.20032625838912,6.76793579314786,-3.03075436048764,2.48053259533612,1.80416032638229,0.724342414107542,0.157754193917939,-0.0458998080431696,0.0422616801541103,0.0763038409431483,-1.77469862547661,0.0175956640645097,0.864755702694938,1.80242908304622,2.9905604381199,3.70550608164479,1.8607227218263,1.62885741074769,1.7233083338141,2.19161164175138,Interruption
-3.40718499002474e-08,3.5012715884282e-05,0.000210785592746009,0.000603787544174174,0.0060578922199672,-0.00276073890564586,-0.0227114717274079,-0.771034243352693,-0.184215070305101,0.000808914531435403,0.00265105888238614,0.0144341756120401,0.0782060345608708,0.406954338828847,1.90396519434677,5.95963808646974,3.85218570616802,2.39088790924836,0.00080871248031249,0.00264996698151585,0.0144213323045077,0.0780530449779769,0.405394254722054,1.88926455748639,5.87138619665287,3.82222723488176,2.33081648029094,0.0343298485573143,0.0456790208412397,0.184877386181897,0.689107511717037,1.83613587173719,5.8584847805964,18.6452232985435,12.4169785071048,9.88070535298979,0.00130933978337799,0.00703636965313046,0.104403362369393,1.53525401324419,20.8717517237295,232.005836931327,1172.08797958836,262.969578631293,262.969578631293,307.169545180062,34.3811025698898,20.0300715179312,5.57490896015445,2.08117895898884,1.76774185832796,1.81936675633375,2.26533244800958,5.92980307154265,-3.07814239460334,2.47109091066087,1.79805332604512,0.545940704679112,0.126814324504083,-0.113985131890169,-0.0188026517735828,0.458210611068169,-1.60690289319709,0.0175956640645097,0.86675171067897,1.8040654045014,3.06000997755755,3.78141285462525,1.96018435165443,1.47599704095439,1.13496997460394,1.49321336436542,Interruption
-1.65389182782652e-06,3.58501907285647e-05,0.00021417257416564,0.00166105657068102,0.00341743066194233,0.00726317812663089,-0.184504891876594,-0.739806456347519,-0.18423422587099,0.000917159840922651,0.00263538372030871,0.0144393218839302,0.078083761186165,0.404000375470682,1.884518922602,5.9861920808403,3.76325091802392,2.46091836949895,0.00091693224299479,0.00263431228309389,0.0144265227838603,0.077946379856683,0.402421190383444,1.86998054062871,5.90038828638046,3.73129871414689,2.3986684646836,0.0388358781049681,0.0456224774921524,0.185355933873973,0.571411076477355,1.85881887565758,5.8584847805964,18.6452232985435,12.4169785071048,11.500951677943,0.0016832110059634,0.00695348040726906,0.104478528935887,1.5310608094561,20.5667374376428,227.293769451452,1183.6957856219,250.606621695496,250.606621695496,342.91897159036,34.858062639157,20.0183433814862,5.50362481351611,2.1263173093928,1.80508541257573,1.77026944305121,2.33945091467484,5.67779458740568,-4.7145216394635,2.49594240145362,1.79657616262258,0.719250660539089,0.129134205628821,-0.125619578657453,-0.010931034142884,0.547164643231436,-1.22985251718996,0.0185946650635107,0.86675171067897,1.80651975211637,3.09428015515739,3.67787005798867,1.96018435165443,1.47599704095439,1.13496997460394,1.4627552262645,Interruption
-3.3909816584715e-08,3.50122626225078e-05,0.000210782480535302,0.000610627859358239,0.00515543705429291,0.00888017144729481,0.0363179852799543,0.0870137024600678,-0.184221531610964,0.000802613550538734,0.00264031693089882,0.0144662413389734,0.0782140882023379,0.402365468093305,1.86809359722131,6.05670874168053,3.73858831768114,2.33899717725975,0.000802413073282706,0.00263923132660759,0.014453362617801,0.0780611355918612,0.400811378681405,1.85368921868129,5.96708528625501,3.63429657930464,2.28054950526863,0.0343298485573143,0.0471625481693341,0.187911437871587,0.686511592857037,1.77561531084443,5.8584847805964,18.668420901542,11.9614490204494,9.88070535298979,0.00128902121383035,0.00697947307933755,0.104867644862747,1.53557230425252,20.402519682622,223.350641764592,1210.60763165699,237.746009274217,237.746009274217,307.14595673298,34.7810076638964,19.9402245362577,5.56071638453002,2.11102539531016,1.85133306788109,1.77134376561555,1.97302406533517,6.44706951772253,-3.17245335837638,2.44255238228009,1.78391179991976,0.551799584688728,0.157795427300648,-0.0630582932803483,-0.18646277530086,0.00529923103488301,-1.79683286984497,0.0175956640645097,0.86675171067897,1.80651975211637,3.06273093887009,3.68975805014873,2.05148326518199,1.47599704095439,1.23266025681582,1.97493750120193,Interruption
-3.38288063031104e-08,3.50119883966182e-05,0.00021078087289029,0.00163522389449354,0.00771705510763197,0.000332763335307731,-0.208703883367172,0.38310293398218,-0.184224762009844,0.000799589105006199,0.00263915049632623,0.0144849102741398,0.0780673818860362,0.405360026301388,1.86452151356934,5.92907793251803,4.13824805910394,2.25679594151698,0.000799389383199826,0.00263806557323241,0.0144720109448793,0.0779294904639395,0.403834707743357,1.85012347849696,5.84496212904124,4.03986021775494,2.2009350588744,0.0343298485573143,0.047904133187015,0.189427771838328,0.577580566213529,1.77561531084443,5.86501674937218,18.668420901542,13.5664565450136,9.88070535298979,0.00127932481871714,0.0069733087486114,0.105138428595931,1.53039738196025,20.7114738396266,222.49219756957,1161.56179785749,293.768470421982,293.768470421982,307.169072872447,34.9424385246659,19.8880281989675,5.48683641627947,2.09305816695978,1.86218961683862,1.79071312792246,1.95231007273863,7.33129086672517,-3.21927469606345,2.42363094683022,1.77589242745657,0.710605818047934,0.157595199851094,0.0484937329484342,-0.137513052088562,0.163312614556242,-1.9384164180123,0.0185946650635107,0.86675171067897,1.80651975211637,3.10027132580948,3.77014226549529,2.13154369246574,1.32010321668024,1.49321336436542,1.97493750120193,Interruption
-3.40313373520028e-08,3.6055381743239e-05,0.000211916276432195,0.00113146440635174,0.00546714924180803,-0.00943169687521089,0.015729811653566,-0.305053243619954,-0.184103746888842,0.000805001004568446,0.00260259937209751,0.0141040263932043,0.0773784861865751,0.398008816491815,1.85197096619477,5.83193720200377,3.66105396552282,2.34983473677382,0.000804799930973704,0.00260155020684021,0.0140915650988707,0.0772330932494455,0.396476451855104,1.83769402163566,5.74555488782147,3.57095854716265,2.29103799068438,0.0343298485573143,0.0456790208412397,0.184877386181897,0.689107511717037,1.83613587173719,5.92782027775728,18.6452232985435,12.4169785071048,9.88070535298979,0.00129670126364835,0.00678159960566775,0.0996832478817275,1.50316757460514,19.9635842632028,219.512755615104,1122.38763294495,229.531409019971,229.531409019971,315.928822162413,37.2978356323912,21.8887598472543,6.08297426524133,2.21750274906882,1.87772086127377,1.87237583054016,2.40898474170821,6.32950379182645,-3.00692740053303,2.65881974273311,1.92459074772746,0.646402422874027,0.152459736293115,-0.10007929852967,0.0293312429015511,0.254860745070175,-1.64372072436644,0.0175956640645097,0.841141116342316,1.7386276500294,2.96339301828678,3.70715013951104,1.95202163535385,1.7784505380177,1.67942936681396,1.7233083338141,Interruption
